person_id,group,data_source,gender,edu_level,year_in_school,age,job_status,field,difficulty,time_per_week,used_ai,heard_simplify,page,is_treatment,signup,useful,regular,recommend
1080,AB,llm,Female,Master's student,Master's student (2nd year or above),31.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,More than 8 hours,1.0,Yes,B,1,4,4,4,4
1081,AB,llm,Male,Master's student,Master's student (1st year),24.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1081,AB,llm,Male,Master's student,Master's student (1st year),24.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,4,4,4
1082,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,A,0,4,3,4,3
1082,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,B,1,4,3,4,4
1083,AB,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Not sure,A,0,3,3,3,3
1083,AB,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Not sure,B,1,3,3,3,3
1084,AB,llm,Male,Master's student,Master's student (1st year),24.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1084,AB,llm,Male,Master's student,Master's student (1st year),24.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,B,1,4,4,4,4
1085,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,3,3
1085,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,3,4,4
1086,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Social Sciences,Extremely difficult,0-2 hours,0.0,No,A,0,1,1,1,1
1086,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Social Sciences,Extremely difficult,0-2 hours,0.0,No,B,1,1,1,1,1
1087,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,3,3,3,3
1087,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,3,3,3,3
1088,AB,llm,Female,Master's student,Master's student (1st year),24.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,A,0,4,3,4,4
1088,AB,llm,Female,Master's student,Master's student (1st year),24.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,B,1,4,3,4,3
1089,AB,llm,Female,Master's student,Master's student (2nd year or above),24.0,Actively applying for internships,Information Systems / Data Science,Neither easy nor difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1089,AB,llm,Female,Master's student,Master's student (2nd year or above),24.0,Actively applying for internships,Information Systems / Data Science,Neither easy nor difficult,6-8 hours,1.0,Yes,B,1,4,4,4,4
1090,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1090,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,Yes,B,1,4,4,5,4
1091,AB,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,3,3,3,3
1091,AB,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,3,3,3,3
1092,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,3
1092,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,B,1,4,3,4,4
1093,AB,llm,Male,Master's student,Master's student (1st year),24.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1093,AB,llm,Male,Master's student,Master's student (1st year),24.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,4,4,4
1094,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,A,0,3,2,3,3
1094,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,B,1,3,2,2,3
1095,AB,llm,Female,Master's student,Master's student (1st year),24.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1095,AB,llm,Female,Master's student,Master's student (1st year),24.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,3,4,4
1096,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,3,4
1096,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,B,1,4,3,4,4
1097,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,0.0,Yes,A,0,3,3,3,3
1097,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,0.0,Yes,B,1,3,3,3,3
1098,AB,llm,Female,Master's student,Master's student (2nd year or above),25.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Neither easy nor difficult,0-2 hours,1.0,Yes,A,0,4,3,4,4
1098,AB,llm,Female,Master's student,Master's student (2nd year or above),25.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Neither easy nor difficult,0-2 hours,1.0,Yes,B,1,4,4,4,4
1099,AB,llm,Male,Master's student,Master's student (1st year),24.0,Actively applying for full-time jobs,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1099,AB,llm,Male,Master's student,Master's student (1st year),24.0,Actively applying for full-time jobs,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,B,1,4,4,4,4
1100,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,3,3,3,3
1100,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,3,3,3,3
1101,AB,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,A,0,4,2,4,4
1101,AB,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,B,1,4,3,4,4
1102,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,A,0,4,3,4,3
1102,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,B,1,4,3,4,3
1103,AB,llm,Female,Master's student,Master's student (1st year),24.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,3,3
1103,AB,llm,Female,Master's student,Master's student (1st year),24.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,3,3,4
1104,AB,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,3,3,3,3
1104,AB,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,B,1,3,3,3,3
1105,AB,llm,Male,Master's student,Master's student (1st year),24.0,Actively applying for internships,Computer Science / Engineering,Extremely difficult,More than 8 hours,1.0,Yes,A,0,4,3,4,4
1105,AB,llm,Male,Master's student,Master's student (1st year),24.0,Actively applying for internships,Computer Science / Engineering,Extremely difficult,More than 8 hours,1.0,Yes,B,1,4,4,4,4
1106,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1106,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,4,4,4
1107,AB,llm,Female,Master's student,Master's student (2nd year or above),24.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1107,AB,llm,Female,Master's student,Master's student (2nd year or above),24.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,4,4,4
1108,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,3
1108,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,B,1,4,3,4,4
1109,AB,llm,Female,Master's student,Master's student (1st year),22.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,0-2 hours,0.0,No,A,0,1,1,1,1
1109,AB,llm,Female,Master's student,Master's student (1st year),22.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,0-2 hours,0.0,No,B,1,1,1,1,1
1110,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1110,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,3-5 hours,1.0,Yes,B,1,4,3,4,4
1111,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,3
1111,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,3,4,4
1112,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,3,4
1112,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,B,1,4,4,4,4
1113,AB,llm,Male,Master's student,Master's student (1st year),24.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,A,0,3,3,3,3
1113,AB,llm,Male,Master's student,Master's student (1st year),24.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,B,1,3,3,3,3
1114,AB,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1114,AB,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,4,4,4
1115,AB,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,No,A,0,2,2,1,2
1115,AB,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,No,B,1,2,2,2,2
1116,AB,llm,Male,Master's student,Master's student (1st year),24.0,Actively applying for full-time jobs,Computer Science / Engineering,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1116,AB,llm,Male,Master's student,Master's student (1st year),24.0,Actively applying for full-time jobs,Computer Science / Engineering,Somewhat difficult,6-8 hours,1.0,Yes,B,1,4,4,4,4
1117,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,3,3
1117,AB,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,B,1,4,3,4,3
1118,AB,llm,Female,Master's student,Master's student (2nd year or above),25.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1118,AB,llm,Female,Master's student,Master's student (2nd year or above),25.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,6-8 hours,1.0,Yes,B,1,4,4,4,4
1119,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,A,0,3,3,3,3
1119,AB,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,B,1,3,3,3,3
1120,AB,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,3-5 hours,0.0,No,A,0,1,1,1,1
